,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
668,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",108,div,1.43087E+01,9.44245E-01,9,ext
669,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",105,div,1.05284E+01,1.32422E-01,9,ext
670,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",106,add,1.16374E-14,9.08585E-13,0,ext
671,99,64000,nalu_minimal_arith,nalui1,exponential,0.8,0.5,101,add,3.82095E-15,2.45481E-15,0,ext
672,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-1, 1)","(-10, -5)",103,div,5.81422E+01,2.34024E+02,9,ext
673,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,105,sub,5.19965E-02,5.01722E-01,0,ext
674,99,64000,nalu_minimal_arith,nalui1,exponential,0.8,0.5,109,sub,3.57135E-15,1.34079E-15,0,ext
675,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",107,add,2.22817E-14,4.14403E-13,0,ext
676,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",107,add,1.15465E-14,9.07676E-13,0,ext
677,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",102,div,1.52469E-14,1.05820E-14,2,ext
678,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",100,div,5.23352E+02,2.83405E+01,9,ext
679,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",102,div,1.13498E+01,8.10632E+00,9,ext
680,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,107,div,1.15760E+01,3.43350E+04,9,ext
681,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",105,sub,4.19864E+00,2.37178E+00,5,ext
682,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,106,add,6.28577E-07,8.58148E-07,0,ext
683,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",102,add,7.09367E-01,3.98197E+03,0,ext
684,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",102,mul,1.70233E+00,6.35424E+02,3,ext
685,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",109,mul,9.88530E-01,8.70329E+03,4,ext
686,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",107,add,9.61080E-15,9.07676E-13,0,ext
687,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",105,mul,2.67913E-01,2.72893E-10,0,ext
688,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",103,sub,5.20744E-01,1.03447E+00,3,ext
689,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",100,sub,4.30690E-15,1.51277E-13,3,ext
690,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",109,sub,8.16586E-01,5.19272E+01,0,ext
691,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,100,div,8.96120E+00,3.42755E+03,9,ext
692,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",107,sub,3.57093E-15,1.52025E-13,0,ext
693,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,109,add,7.06913E-16,2.51830E-15,0,ext
694,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",107,mul,7.14825E+01,2.45473E+03,9,ext
695,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",106,sub,2.54056E-15,1.50857E-13,0,ext
696,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",107,div,1.53014E-12,1.29034E-14,2,ext
697,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,105,add,4.84049E-02,4.18293E-01,0,ext
