,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
154,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",100,mul,3.27132E-15,3.75309E-15,0,int
155,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",108,mul,1.47499E-15,3.63855E-15,0,int
156,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,102,add,8.43749E-01,9.17673E-01,0,int
157,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,101,div,5.32537E-01,6.27261E+02,9,int
158,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",105,sub,3.17490E-04,2.44284E+00,3,int
159,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",102,mul,6.78479E-01,1.06929E+00,1,int
160,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",100,sub,6.79040E+00,1.50185E+01,9,int
161,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,105,sub,1.28398E-16,2.06048E-16,0,int
162,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,108,div,3.26933E+00,6.35505E+03,6,int
163,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",109,add,5.97807E-15,1.02068E-14,0,int
164,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",104,mul,8.28251E-01,1.06451E+00,2,int
165,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",106,add,8.56265E-15,1.02583E-14,0,int
166,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,104,div,4.71190E+00,3.39579E+04,9,int
167,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",104,mul,3.26689E-15,3.56028E-15,0,int
168,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-3, 3)","(8, 10)",103,mul,1.17538E+00,9.60775E-01,1,int
169,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,107,sub,3.20746E-15,3.25504E-15,0,int
170,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",108,div,3.43351E+01,2.72698E+04,9,int
171,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",105,mul,2.22961E-01,1.74866E-01,0,int
172,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",102,add,1.26067E-14,7.98771E-04,0,int
173,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",108,add,6.97359E-15,1.02354E-14,0,int
174,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",100,div,2.54671E+01,1.28660E+04,9,int
175,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",109,mul,6.28741E+01,5.49391E+01,3,int
176,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",107,div,7.76087E+02,4.34117E+03,9,int
177,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",108,mul,4.83739E+01,5.44506E+01,5,int
178,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",102,add,2.91990E+00,3.57877E+00,1,int
179,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",101,sub,3.90334E-15,4.92740E-15,0,int
180,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,100,sub,7.08789E-02,7.96188E-02,0,int
181,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,104,div,8.71539E-02,4.86235E+03,9,int
182,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",106,mul,8.99206E-01,4.17226E+00,9,int
183,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",106,add,1.08389E-14,1.02481E-14,0,int
184,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,106,div,4.92747E+01,1.14964E+05,9,int
185,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",103,add,2.27424E-14,3.35522E-14,0,int
186,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,104,add,9.68285E-01,9.21386E-01,0,int
187,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,107,add,1.53957E-16,3.98647E-16,0,int
188,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",105,sub,3.59045E-14,3.36684E-14,0,int
189,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",101,mul,1.50144E+00,9.94928E-01,1,int
190,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",106,add,3.98084E-01,7.56360E-01,0,int
191,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-1, 1)","(-10, -5)",105,sub,3.80303E-01,3.87176E-01,0,int
192,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",100,div,3.84195E+01,3.58971E+06,9,int
193,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",106,mul,1.68495E-01,1.77271E-01,0,int
194,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-4, 2)","(8, 10)",107,sub,6.46253E-01,8.70318E-01,0,int
195,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,108,add,2.57390E-16,3.97145E-16,0,int
196,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,103,sub,6.26104E-02,7.97278E-02,0,int
